order,family,genus,genus.species
Siluriformes,Trichomycteridae,Trichomycterus,Trichomycterus vermiculatus
Siluriformes,Trichomycteridae,Trichomycterus,Trichomycterus vittatus
Siluriformes,Trichomycteridae,Trichomycterus,Trichomycterus weyrauchi
Siluriformes,Trichomycteridae,Trichomycterus,Trichomycterus yuska
Siluriformes,Trichomycteridae,Trichomycterus,Trichomycterus zonatus
Siluriformes,Trichomycteridae,Tridens,Tridens melanops
Siluriformes,Trichomycteridae,Tridensimilis,Tridensimilis brevis
Siluriformes,Trichomycteridae,Tridensimilis,Tridensimilis venezuelae
Siluriformes,Trichomycteridae,Tridentopsis,Tridentopsis cahuali
Siluriformes,Trichomycteridae,Tridentopsis,Tridentopsis pearsoni
Siluriformes,Trichomycteridae,Tridentopsis,Tridentopsis tocantinsi
Siluriformes,Trichomycteridae,Typhlobelus,Typhlobelus guacamaya
Siluriformes,Trichomycteridae,Typhlobelus,Typhlobelus lundbergi
Siluriformes,Trichomycteridae,Typhlobelus,Typhlobelus macromycterus
Siluriformes,Trichomycteridae,Typhlobelus,Typhlobelus ternetzi
Siluriformes,Trichomycteridae,Vandellia,Vandellia beccarii
Siluriformes,Trichomycteridae,Vandellia,Vandellia cirrhosa
Siluriformes,Trichomycteridae,Vandellia,Vandellia sanguinea
Siluriformes,Akysidae,Acrochordonichthys,Acrochordonichthys chamaeleon
Siluriformes,Akysidae,Acrochordonichthys,Acrochordonichthys falcifer
Siluriformes,Akysidae,Acrochordonichthys,Acrochordonichthys guttatus
Siluriformes,Akysidae,Acrochordonichthys,Acrochordonichthys gyrinus
Siluriformes,Akysidae,Acrochordonichthys,Acrochordonichthys ischnosoma
Siluriformes,Akysidae,Acrochordonichthys,Acrochordonichthys mahakamensis
Siluriformes,Akysidae,Acrochordonichthys,Acrochordonichthys pachyderma
Siluriformes,Akysidae,Acrochordonichthys,Acrochordonichthys rugosus
Siluriformes,Akysidae,Acrochordonichthys,Acrochordonichthys septentrionalis
Siluriformes,Akysidae,Acrochordonichthys,Acrochordonichthys strigosus
Siluriformes,Akysidae,Akysis,Akysis bilustris
Siluriformes,Akysidae,Akysis,Akysis brachybarbatus
Siluriformes,Akysidae,Akysis,Akysis clavulus
Siluriformes,Akysidae,Akysis,Akysis clinatus
Siluriformes,Akysidae,Akysis,Akysis ephippifer
Siluriformes,Akysidae,Akysis,Akysis fontaneus
Siluriformes,Akysidae,Akysis,Akysis fuliginatus
Siluriformes,Akysidae,Akysis,Akysis galeatus
Siluriformes,Akysidae,Akysis,Akysis hendricksoni
Siluriformes,Akysidae,Akysis,Akysis heterurus
Siluriformes,Akysidae,Akysis,Akysis longifilis
Siluriformes,Akysidae,Akysis,Akysis maculipinnis
Siluriformes,Akysidae,Akysis,Akysis manipurensis
Siluriformes,Akysidae,Akysis,Akysis microps
Siluriformes,Akysidae,Akysis,Akysis pictus
Siluriformes,Akysidae,Akysis,Akysis portellus
Siluriformes,Akysidae,Akysis,Akysis prashadi
Siluriformes,Akysidae,Akysis,Akysis pulvinatus
Siluriformes,Akysidae,Akysis,Akysis recavus
Siluriformes,Akysidae,Akysis,Akysis scorteus
Siluriformes,Akysidae,Akysis,Akysis variegatus
Siluriformes,Akysidae,Akysis,Akysis varius
Siluriformes,Akysidae,Akysis,Akysis vespa
Siluriformes,Akysidae,Akysis,Akysis vespertinus
Siluriformes,Akysidae,Breitensteinia,Breitensteinia cessator
Siluriformes,Akysidae,Breitensteinia,Breitensteinia hypselurus
Siluriformes,Akysidae,Breitensteinia,Breitensteinia insignis
Siluriformes,Akysidae,Parakysis,Parakysis anomalopteryx
Siluriformes,Akysidae,Parakysis,Parakysis grandis
Siluriformes,Akysidae,Parakysis,Parakysis hystriculus
Siluriformes,Akysidae,Parakysis,Parakysis longirostris
Siluriformes,Akysidae,Parakysis,Parakysis notialis
Siluriformes,Akysidae,Parakysis,Parakysis verrucosus
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius alfredi
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius baramensis
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius filifer
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius fuscus
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius hardmani
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius inermis
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius leucorhynchus
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius macronemus
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius meridionalis
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius nitidus
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius pseudobagarius
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius similis
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius sinensis
Siluriformes,Akysidae,Pseudobagarius,Pseudobagarius subtilis
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps apangi
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps arunchalensis
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps caecutiens
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps carinatum
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps cerinum
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps foratum
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps kurzii
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps laticeps
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps macropterus
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps mangois
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps murraystuarti
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps platycephalus
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps protentum
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps serratum
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps tenuispinis
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps torrentis
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps tuberculatum
Siluriformes,Amblycipitidae,Amblyceps,Amblyceps variegatum
Siluriformes,Amblycipitidae,Liobagrus,Liobagrus aequilabris
Siluriformes,Amblycipitidae,Liobagrus,Liobagrus andersoni
Siluriformes,Amblycipitidae,Liobagrus,Liobagrus anguillicauda
Siluriformes,Amblycipitidae,Liobagrus,Liobagrus formosanus
Siluriformes,Amblycipitidae,Liobagrus,Liobagrus kingi
Siluriformes,Amblycipitidae,Liobagrus,Liobagrus marginatoides
Siluriformes,Amblycipitidae,Liobagrus,Liobagrus marginatus
Siluriformes,Amblycipitidae,Liobagrus,Liobagrus mediadiposalis
Siluriformes,Amblycipitidae,Liobagrus,Liobagrus nigricauda
Siluriformes,Amblycipitidae,Liobagrus,Liobagrus obesus
Siluriformes,Amblycipitidae,Liobagrus,Liobagrus reinii
Siluriformes,Amblycipitidae,Liobagrus,Liobagrus somjinensis
Siluriformes,Amblycipitidae,Liobagrus,Liobagrus styani
Siluriformes,Amblycipitidae,Nahangbagrus,Nahangbagrus songamensis
Siluriformes,Amblycipitidae,Xiurenbagrus,Xiurenbagrus gigas
Siluriformes,Amblycipitidae,Xiurenbagrus,Xiurenbagrus xiurenensis
Siluriformes,Amphiliidae,Amphilius,Amphilius atesuensis
Siluriformes,Amphiliidae,Amphilius,Amphilius athiensis
Siluriformes,Amphiliidae,Amphilius,Amphilius brevis
Siluriformes,Amphiliidae,Amphilius,Amphilius caudosignatus
Siluriformes,Amphiliidae,Amphilius,Amphilius chalei
Siluriformes,Amphiliidae,Amphilius,Amphilius cryptobullatus
Siluriformes,Amphiliidae,Amphilius,Amphilius dimonikensis
Siluriformes,Amphiliidae,Amphilius,Amphilius grandis
Siluriformes,Amphiliidae,Amphilius,Amphilius jacksonii
Siluriformes,Amphiliidae,Amphilius,Amphilius kakrimensis
Siluriformes,Amphiliidae,Amphilius,Amphilius kivuensis
Siluriformes,Amphiliidae,Amphilius,Amphilius korupi
Siluriformes,Amphiliidae,Amphilius,Amphilius krefftii
Siluriformes,Amphiliidae,Amphilius,Amphilius lamani
Siluriformes,Amphiliidae,Amphilius,Amphilius lampei
Siluriformes,Amphiliidae,Amphilius,Amphilius laticaudatus
Siluriformes,Amphiliidae,Amphilius,Amphilius lentiginosus
Siluriformes,Amphiliidae,Amphilius,Amphilius longirostris
Siluriformes,Amphiliidae,Amphilius,Amphilius maesii
Siluriformes,Amphiliidae,Amphilius,Amphilius mamonekenensis
Siluriformes,Amphiliidae,Amphilius,Amphilius natalensis
Siluriformes,Amphiliidae,Amphilius,Amphilius nigricaudatus
Siluriformes,Amphiliidae,Amphilius,Amphilius opisthophthalmus
Siluriformes,Amphiliidae,Amphilius,Amphilius platychir
Siluriformes,Amphiliidae,Amphilius,Amphilius pulcher
Siluriformes,Amphiliidae,Amphilius,Amphilius rheophilus
Siluriformes,Amphiliidae,Amphilius,Amphilius uranoscopus
Siluriformes,Amphiliidae,Amphilius,Amphilius zairensis
Siluriformes,Amphiliidae,Andersonia,Andersonia leptura
Siluriformes,Amphiliidae,Belonoglanis,Belonoglanis brieni
Siluriformes,Amphiliidae,Belonoglanis,Belonoglanis tenuis
Siluriformes,Amphiliidae,Congoglanis,Congoglanis alula
Siluriformes,Amphiliidae,Congoglanis,Congoglanis howesi
Siluriformes,Amphiliidae,Congoglanis,Congoglanis inga
Siluriformes,Amphiliidae,Congoglanis,Congoglanis sagitta
Siluriformes,Amphiliidae,Dolichamphilius,Dolichamphilius brieni
Siluriformes,Amphiliidae,Dolichamphilius,Dolichamphilius longiceps
Siluriformes,Amphiliidae,Doumea,Doumea angolensis
Siluriformes,Amphiliidae,Doumea,Doumea chappuisi
Siluriformes,Amphiliidae,Doumea,Doumea gracila
Siluriformes,Amphiliidae,Doumea,Doumea reidi
Siluriformes,Amphiliidae,Doumea,Doumea sanaga
Siluriformes,Amphiliidae,Doumea,Doumea stilicauda
Siluriformes,Amphiliidae,Doumea,Doumea thysi
Siluriformes,Amphiliidae,Doumea,Doumea typica
Siluriformes,Amphiliidae,Leptoglanis,Leptoglanis bouilloni
Siluriformes,Amphiliidae,Leptoglanis,Leptoglanis xenognathus
Siluriformes,Amphiliidae,Paramphilius,Paramphilius baudoni
Siluriformes,Amphiliidae,Paramphilius,Paramphilius firestonei
Siluriformes,Amphiliidae,Paramphilius,Paramphilius teugelsi
Siluriformes,Amphiliidae,Paramphilius,Paramphilius trichomycteroides
Siluriformes,Amphiliidae,Phractura,Phractura ansorgii
Siluriformes,Amphiliidae,Phractura,Phractura bovei
Siluriformes,Amphiliidae,Phractura,Phractura brevicauda
Siluriformes,Amphiliidae,Phractura,Phractura clauseni
Siluriformes,Amphiliidae,Phractura,Phractura fasciata
Siluriformes,Amphiliidae,Phractura,Phractura gladysae
Siluriformes,Amphiliidae,Phractura,Phractura intermedia
Siluriformes,Amphiliidae,Phractura,Phractura lindica
Siluriformes,Amphiliidae,Phractura,Phractura longicauda
Siluriformes,Amphiliidae,Phractura,Phractura macrura
Siluriformes,Amphiliidae,Phractura,Phractura scaphyrhynchura
Siluriformes,Amphiliidae,Phractura,Phractura stiassny
Siluriformes,Amphiliidae,Phractura,Phractura tenuicauda
Siluriformes,Amphiliidae,Psammphiletria,Psammphiletria delicata
Siluriformes,Amphiliidae,Psammphiletria,Psammphiletria nasuta
Siluriformes,Amphiliidae,Tetracamphilius,Tetracamphilius angustifrons
Siluriformes,Amphiliidae,Tetracamphilius,Tetracamphilius clandestinus
Siluriformes,Amphiliidae,Tetracamphilius,Tetracamphilius notatus
Siluriformes,Amphiliidae,Tetracamphilius,Tetracamphilius pectinatus
Siluriformes,Amphiliidae,Trachyglanis,Trachyglanis ineac
Siluriformes,Amphiliidae,Trachyglanis,Trachyglanis intermedius
Siluriformes,Amphiliidae,Trachyglanis,Trachyglanis minutus
Siluriformes,Amphiliidae,Trachyglanis,Trachyglanis sanghensis
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys brevis
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys camerunensis
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys compactus
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys conspicuus
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys dorae
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys flavomaculatus
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys heterurus
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys kafuensis
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys kavangoensis
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys kunenensis
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys lacustris
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys mandevillei
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys maravensis
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys monomotapa
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys pallidus
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys rotundiceps
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys wamiensis
Siluriformes,Amphiliidae,Zaireichthys,Zaireichthys zonatus
Siluriformes,Anchariidae,Ancharius,Ancharius fuscus
Siluriformes,Anchariidae,Ancharius,Ancharius griseus
Siluriformes,Anchariidae,Gogo,Gogo arcuatus
Siluriformes,Anchariidae,Gogo,Gogo atratus
Siluriformes,Anchariidae,Gogo,Gogo brevibarbis
Siluriformes,Anchariidae,Gogo,Gogo ornatus
Siluriformes,Ariidae,Amissidens,Amissidens hainesi
Siluriformes,Ariidae,Amphiarius,Amphiarius phrygiatus
Siluriformes,Ariidae,Amphiarius,Amphiarius rugispinis
Siluriformes,Ariidae,Ariopsis,Ariopsis assimilis
Siluriformes,Ariidae,Ariopsis,Ariopsis felis
Siluriformes,Ariidae,Ariopsis,Ariopsis guatemalensis
Siluriformes,Ariidae,Ariopsis,Ariopsis seemanni
Siluriformes,Ariidae,Arius,Arius acutirostris
Siluriformes,Ariidae,Arius,Arius africanus
Siluriformes,Ariidae,Arius,Arius arenarius
Siluriformes,Ariidae,Arius,Arius arius
Siluriformes,Ariidae,Arius,Arius brunellii
Siluriformes,Ariidae,Arius,Arius cous
Siluriformes,Ariidae,Arius,Arius dispar
Siluriformes,Ariidae,Arius,Arius festinus
Siluriformes,Ariidae,Arius,Arius gagora
Siluriformes,Ariidae,Arius,Arius gigas
Siluriformes,Ariidae,Arius,Arius jella
Siluriformes,Ariidae,Arius,Arius latiscutatus
Siluriformes,Ariidae,Arius,Arius leptonotacanthus
Siluriformes,Ariidae,Arius,Arius macracanthus
Siluriformes,Ariidae,Arius,Arius maculatus
Siluriformes,Ariidae,Arius,Arius madagascariensis
Siluriformes,Ariidae,Arius,Arius malabaricus
Siluriformes,Ariidae,Arius,Arius manillensis
Siluriformes,Ariidae,Arius,Arius microcephalus
Siluriformes,Ariidae,Arius,Arius nudidens
Siluriformes,Ariidae,Arius,Arius oetik
Siluriformes,Ariidae,Arius,Arius subrostratus
Siluriformes,Ariidae,Arius,Arius sumatranus
Siluriformes,Ariidae,Arius,Arius uncinatus
Siluriformes,Ariidae,Arius,Arius venosus
Siluriformes,Ariidae,Aspistor,Aspistor hardenbergi
Siluriformes,Ariidae,Aspistor,Aspistor luniscutis
Siluriformes,Ariidae,Aspistor,Aspistor quadriscutis
Siluriformes,Ariidae,Bagre,Bagre bagre
Siluriformes,Ariidae,Bagre,Bagre marinus
Siluriformes,Ariidae,Bagre,Bagre panamensis
Siluriformes,Ariidae,Bagre,Bagre pinnimaculatus
Siluriformes,Ariidae,Batrachocephalus,Batrachocephalus mino
Siluriformes,Ariidae,Brustiarius,Brustiarius nox
Siluriformes,Ariidae,Brustiarius,Brustiarius proximus
Siluriformes,Ariidae,Brustiarius,Brustiarius solidus
Siluriformes,Ariidae,Carlarius,Carlarius heudelotii
Siluriformes,Ariidae,Carlarius,Carlarius latiscutatus
Siluriformes,Ariidae,Carlarius,Carlarius parkii
Siluriformes,Ariidae,Cathorops,Cathorops agassizii
Siluriformes,Ariidae,Cathorops,Cathorops aguadulce
Siluriformes,Ariidae,Cathorops,Cathorops arenatus
Siluriformes,Ariidae,Cathorops,Cathorops belizensis
Siluriformes,Ariidae,Cathorops,Cathorops dasycephalus
Siluriformes,Ariidae,Cathorops,Cathorops fuerthii
Siluriformes,Ariidae,Cathorops,Cathorops higuchii
Siluriformes,Ariidae,Cathorops,Cathorops hypophthalmus
Siluriformes,Ariidae,Cathorops,Cathorops kailolae
Siluriformes,Ariidae,Cathorops,Cathorops liropus
Siluriformes,Ariidae,Cathorops,Cathorops manglarensis
Siluriformes,Ariidae,Cathorops,Cathorops mapale
Siluriformes,Ariidae,Cathorops,Cathorops melanopus
Siluriformes,Ariidae,Cathorops,Cathorops multiradiatus
Siluriformes,Ariidae,Cathorops,Cathorops nuchalis
Siluriformes,Ariidae,Cathorops,Cathorops puncticulatus
Siluriformes,Ariidae,Cathorops,Cathorops raredonae
Siluriformes,Ariidae,Cathorops,Cathorops spixii
Siluriformes,Ariidae,Cathorops,Cathorops steindachneri
Siluriformes,Ariidae,Cathorops,Cathorops taylori
Siluriformes,Ariidae,Cathorops,Cathorops tuyra
Siluriformes,Ariidae,Cathorops,Cathorops variolosus
Siluriformes,Ariidae,Cathorops,Cathorops wayuu
Siluriformes,Ariidae,Cephalocassis,Cephalocassis borneensis
Siluriformes,Ariidae,Cephalocassis,Cephalocassis jatia
Siluriformes,Ariidae,Cephalocassis,Cephalocassis manillensis
Siluriformes,Ariidae,Cephalocassis,Cephalocassis melanochir
Siluriformes,Ariidae,Cinetodus,Cinetodus carinatus
Siluriformes,Ariidae,Cinetodus,Cinetodus conorhynchus
Siluriformes,Ariidae,Cinetodus,Cinetodus crassilabris
Siluriformes,Ariidae,Cinetodus,Cinetodus froggatti
Siluriformes,Ariidae,Cochlefelis,Cochlefelis burmanicus
Siluriformes,Ariidae,Cochlefelis,Cochlefelis danielsi
Siluriformes,Ariidae,Cochlefelis,Cochlefelis insidiator
Siluriformes,Ariidae,Cochlefelis,Cochlefelis spatula
Siluriformes,Ariidae,Cryptarius,Cryptarius daugueti
Siluriformes,Ariidae,Cryptarius,Cryptarius truncatus
Siluriformes,Ariidae,Galeichthys,Galeichthys ater
Siluriformes,Ariidae,Galeichthys,Galeichthys feliceps
Siluriformes,Ariidae,Galeichthys,Galeichthys peruvianus
Siluriformes,Ariidae,Galeichthys,Galeichthys trowi
Siluriformes,Ariidae,Genidens,Genidens barbus
Siluriformes,Ariidae,Genidens,Genidens genidens
Siluriformes,Ariidae,Genidens,Genidens machadoi
Siluriformes,Ariidae,Genidens,Genidens planifrons
Siluriformes,Ariidae,Hemiarius,Hemiarius dioctes
Siluriformes,Ariidae,Hemiarius,Hemiarius harmandi
Siluriformes,Ariidae,Hemiarius,Hemiarius stormii
Siluriformes,Ariidae,Hemiarius,Hemiarius verrucosus
Siluriformes,Ariidae,Hexanematichthys,Hexanematichthys henni
Siluriformes,Ariidae,Hexanematichthys,Hexanematichthys mastersi
Siluriformes,Ariidae,Hexanematichthys,Hexanematichthys sagor
Siluriformes,Ariidae,Ketengus,Ketengus typus
Siluriformes,Ariidae,Nedystoma,Nedystoma dayi
Siluriformes,Ariidae,Nedystoma,Nedystoma novaeguineae
Siluriformes,Ariidae,Nemapteryx,Nemapteryx armiger
Siluriformes,Ariidae,Nemapteryx,Nemapteryx augusta
Siluriformes,Ariidae,Nemapteryx,Nemapteryx bleekeri
Siluriformes,Ariidae,Nemapteryx,Nemapteryx caelata
Siluriformes,Ariidae,Nemapteryx,Nemapteryx macronotacantha
Siluriformes,Ariidae,Nemapteryx,Nemapteryx nenga
Siluriformes,Ariidae,Neoarius,Neoarius berneyi
Siluriformes,Ariidae,Neoarius,Neoarius coatesi
Siluriformes,Ariidae,Neoarius,Neoarius graeffei
Siluriformes,Ariidae,Neoarius,Neoarius latirostris
Siluriformes,Ariidae,Neoarius,Neoarius leptaspis
Siluriformes,Ariidae,Neoarius,Neoarius midgleyi
Siluriformes,Ariidae,Neoarius,Neoarius pectoralis
Siluriformes,Ariidae,Neoarius,Neoarius taylori
Siluriformes,Ariidae,Neoarius,Neoarius utarus
Siluriformes,Ariidae,Neoarius,Neoarius velutinus
Siluriformes,Ariidae,Netuma,Netuma bilineata
Siluriformes,Ariidae,Netuma,Netuma proxima
Siluriformes,Ariidae,Netuma,Netuma thalassina
Siluriformes,Ariidae,Notarius,Notarius armbrusteri
Siluriformes,Ariidae,Notarius,Notarius biffi
Siluriformes,Ariidae,Notarius,Notarius bonillai
Siluriformes,Ariidae,Notarius,Notarius cookei
Siluriformes,Ariidae,Notarius,Notarius grandicassis
Siluriformes,Ariidae,Notarius,Notarius insculptus
Siluriformes,Ariidae,Notarius,Notarius kessleri
Siluriformes,Ariidae,Notarius,Notarius lentiginosus
Siluriformes,Ariidae,Notarius,Notarius neogranatensis
Siluriformes,Ariidae,Notarius,Notarius osculus
Siluriformes,Ariidae,Notarius,Notarius planiceps
Siluriformes,Ariidae,Notarius,Notarius troschelii
Siluriformes,Ariidae,Occidentarius,Occidentarius platypogon
Siluriformes,Ariidae,Osteogeneiosus,Osteogeneiosus militaris
Siluriformes,Ariidae,Plicofollis,Plicofollis argyropleuron
Siluriformes,Ariidae,Plicofollis,Plicofollis dussumieri
Siluriformes,Ariidae,Plicofollis,Plicofollis layardi
Siluriformes,Ariidae,Plicofollis,Plicofollis magatensis
Siluriformes,Ariidae,Plicofollis,Plicofollis nella
Siluriformes,Ariidae,Plicofollis,Plicofollis platystomus
Siluriformes,Ariidae,Plicofollis,Plicofollis polystaphylodon
